108266,49316,1
108266,49343,1
108266,52673,1
108266,47960,1
108266,48196,1
108266,48803,1
108266,47945,1
108266,48216,1
108266,49917,1
108266,49126,1
108266,48393,1
108266,48209,1
108266,49687,1
108266,48179,1
108266,49706,1
108266,48263,1
108266,48560,1
108266,49698,1
108266,48299,1
108266,47903,1
108266,48607,1
108266,48801,1
108266,49113,1
108266,49481,1
108266,48005,1
108267,48472,1
108267,48537,1
108267,48798,1
108267,52612,1
108267,48350,1
108268,47903,1
108268,48173,1
108268,49034,1
108268,49041,1
108268,49043,1
108269,47903,1
108269,47995,1
108269,48057,1
108269,48338,1
108269,48347,1
108269,48431,1
108270,47903,1
108270,47945,1
108270,47949,1
108270,48044,1
108270,48059,1
108270,48090,1
108270,48187,1
108270,48210,1
108270,48231,1
108270,48353,1
108270,48375,1
108270,48484,1
108270,48567,1
108270,48569,1
108270,48582,1
108270,48584,1
108270,48609,1
108270,48639,1
108270,48667,1
108270,48696,1
108270,48801,1
108270,48823,1
108270,48934,1
108270,48985,1
108270,48984,1
108270,49078,1
108270,49171,1
108271,47903,1
108271,47965,1
108271,48263,1
108272,47976,1
108272,48057,1
108272,48545,1
108272,48747,1
108272,47903,1
108273,48130,1
108273,47903,1
108273,48265,1
108273,48431,1
108274,48069,1
108274,48395,1
108274,47903,1
108274,47965,1
108274,48031,1
108274,48815,1
108274,47917,1
108274,48443,1
108274,49438,1
108275,48260,1
108275,48307,1
108275,48238,1
108275,48375,1
108275,47950,1
108275,48235,1
108275,48406,1
108275,48761,1
108276,48005,1
108276,48157,1
108276,50174,1
108276,47903,1
108276,48221,1
108276,48375,1
108276,48409,1
108276,48424,1
108277,47903,1
108277,47938,1
108277,47940,1
108278,48217,1
108278,47912,1
108278,47903,1
108278,48198,1
108278,51748,1
108278,48055,1
108278,49654,1
108278,50263,1
108278,51464,1
108278,51799,1
108279,47904,1
108279,48419,1
108279,50538,1
108280,50241,1
108280,49521,1
108280,51324,1
108280,48286,1
108280,50263,1
108280,52087,1
108280,52313,1
108280,49010,1
108280,49221,1
108280,48439,1
108280,49983,1
108280,51977,1
108280,49624,1
108280,49651,1
108280,50027,1
108280,51936,1
108280,50628,1
108280,47904,1
108280,51051,1
108280,48472,1
108281,50775,1
108281,49009,1
108281,49254,1
108281,51272,1
108281,51338,1
